Fylkesnummer,Fylkesnavn,Kommunenummer,Kommunenavn,Virksomhet,Org nummer,Offisiell nettside,Bransje,UU Status,Antall brudd,Sist oppdatert
18,Nordland,1804,Bodø,Nordlandsmuseet,970985988,nordlandsmuseet.no,Museum,Ikke testet,,
18,Nordland,1860,Vestvågøy,Lofotr Vikingmuseum,971472847,lofotr.no,Museum,Ikke testet,,
55,Troms,5501,Tromsø,Norsk Polarinstitutt,971022922,npolar.no,Forskning/Museum,Ikke testet,,
55,Troms,5501,Tromsø,Perspektivet Museum,979436400,perspektivet.no,Museum,Ikke testet,,
56,Finnmark,5601,Alta,Alta Museum,971531606,altamuseum.no,Museum,Ikke testet,,
56,Finnmark,5607,Vadsø,Varanger Museum IKS,985316859,varangermuseum.no,Museum,Ikke testet,,
03,Oslo,0301,Oslo,Kunsthøgskolen i Oslo,977027233,khio.no,Utdanning,Ikke testet,,
03,Oslo,0301,Oslo,Norges musikkhøgskole,974761106,nmh.no,Utdanning,Ikke testet,,
03,Oslo,0301,Oslo,Norges idrettshøgskole,971526343,nih.no,Utdanning,Ikke testet,,
03,Oslo,0301,Oslo,Arkitektur- og designhøgskolen i Oslo,971526335,aho.no,Utdanning,Ikke testet,,
03,Oslo,0301,Oslo,MF vitenskapelig høyskole,971528593,mf.no,Utdanning,Ikke testet,,
03,Oslo,0301,Oslo,BI - Handelshøyskolen BI,971228865,bi.no,Utdanning,Ikke testet,,
03,Oslo,0301,Oslo,Høyskolen Kristiania,974764687,kristiania.no,Utdanning,Ikke testet,,
03,Oslo,0301,Oslo,VID vitenskapelige høgskole,912810831,vid.no,Utdanning,Ikke testet,,
03,Oslo,0301,Oslo,Dronning Mauds Minne Høgskole,971574747,dfrmmh.no,Utdanning,Ikke testet,,
46,Vestland,4601,Bergen,NHH - Norges Handelshøyskole,974766620,nhh.no,Utdanning,Ikke testet,,
55,Troms,5501,Tromsø,Samisk høgskole,974766256,samas.no,Utdanning,Ikke testet,,
18,Nordland,1804,Bodø,Fagskolen i Nordland,,fagskolen-nordland.no,Utdanning,Ikke testet,,
50,Trøndelag,5001,Trondheim,Fagskolen i Trøndelag,,fagskolen-trondelag.no,Utdanning,Ikke testet,,
34,Innlandet,3407,Gjøvik,Fagskolen Innlandet,,fagskolen-innlandet.no,Utdanning,Ikke testet,,
03,Oslo,0301,Oslo,Kirkelig fellesråd i Oslo,976986679,kirken.no/oslo,Kirkelig fellesråd,Ikke testet,,
46,Vestland,4601,Bergen,Bergen kirkelige fellesråd,976994104,kirken.no/bergen,Kirkelig fellesråd,Ikke testet,,
50,Trøndelag,5001,Trondheim,Kirkelig fellesråd i Trondheim,976997025,kirken.no/trondheim,Kirkelig fellesråd,Ikke testet,,
11,Rogaland,1103,Stavanger,Stavanger kirkelige fellesråd,976994732,kirken.no/stavanger,Kirkelig fellesråd,Ikke testet,,
42,Agder,4207,Kristiansand,Kristiansand kirkelige fellesråd,,kirken.no/kristiansand,Kirkelig fellesråd,Ikke testet,,
33,Buskerud,3301,Drammen,Drammen kirkelige fellesråd,976997688,kirken.no/drammen,Kirkelig fellesråd,Ikke testet,,
34,Innlandet,3403,Hamar,Hamar kirkelige fellesråd,,kirken.no/hamar,Kirkelig fellesråd,Ikke testet,,
18,Nordland,1804,Bodø,Bodø kirkelige fellesråd,,kirken.no/bodo,Kirkelig fellesråd,Ikke testet,,
55,Troms,5501,Tromsø,Tromsø kirkelige fellesråd,,kirken.no/tromso,Kirkelig fellesråd,Ikke testet,,
31,Østfold,3107,Fredrikstad,Fredrikstad kirkelige fellesråd,,kirken.no/fredrikstad,Kirkelig fellesråd,Ikke testet,,
03,Oslo,0301,Oslo,Renovasjons- og gjenvinningsetaten,976820444,renovasjonsetaten.no,Renovasjon,Ikke testet,,
46,Vestland,4601,Bergen,BIR AS,983387060,bir.no,Renovasjon,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim Renholdsverk AS,938712779,trfrv.no,Renovasjon,Ikke testet,,
11,Rogaland,1103,Stavanger,IVAR IKS,871350522,ifrvar.no,Renovasjon/VA,Ikke testet,,
33,Buskerud,3301,Drammen,Renovasjonsselskapet for Drammensregionen IKS,979618188,rfrfd.no,Renovasjon,Ikke testet,,
31,Østfold,3107,Fredrikstad,Fredrikstad kommune Renovasjon,,fredrikstad.kommune.no,Renovasjon,Ikke testet,,
42,Agder,4207,Kristiansand,Avfall Sør Husholdning AS,984066718,avfallsor.no,Renovasjon,Ikke testet,,
34,Innlandet,3403,Hamar,HIAS IKS,980879414,hias.no,Renovasjon/VA,Ikke testet,,
18,Nordland,1804,Bodø,IRIS Salten IKS,983380032,iris-salten.no,Renovasjon,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,ÅRIM IKS,912813312,arim.no,Renovasjon,Ikke testet,,
39,Vestfold,3905,Tønsberg,Vesar IKS,974536865,vesar.no,Renovasjon,Ikke testet,,
40,Telemark,4003,Skien,Renovasjon i Grenland IKS,976984233,rig.no,Renovasjon,Ikke testet,,
32,Akershus,3205,Lillestrøm,Romerike Avfallsforedling IKS (ROAF),955464460,roaf.no,Renovasjon,Ikke testet,,
03,Oslo,0301,Oslo,Oslo kommune Vann- og avløpsetaten,976820533,vann-og-avlopsetaten.oslo.kommune.no,Vann og avløp,Ikke testet,,
46,Vestland,4601,Bergen,Bergen Vann KF,988878455,bergenvann.no,Vann og avløp,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim kommune VA,,trondheim.kommune.no/va,Vann og avløp,Ikke testet,,
33,Buskerud,3301,Drammen,Glitrevannverket IKS,944469260,gfrlitre.no,Vann og avløp,Ikke testet,,
32,Akershus,3207,Nordre Follo,Nordre Follo Renseanlegg IKS,971483903,nfrra.no,Vann og avløp,Ikke testet,,
18,Nordland,1804,Bodø,Bodø kommune Vann og Avløp,,bodo.kommune.no/va,Vann og avløp,Ikke testet,,
03,Oslo,0301,Oslo,Hafslund Eco AS,916411543,hafslundeco.no,Energi,Ikke testet,,
03,Oslo,0301,Oslo,Hafslund AS,991742574,hafslund.no,Energi,Ikke testet,,
46,Vestland,4601,Bergen,BKK AS,976944801,bkk.no,Energi,Ikke testet,,
50,Trøndelag,5001,Trondheim,TrønderEnergi AS,980381419,trfronderenergi.no,Energi,Ikke testet,,
11,Rogaland,1103,Stavanger,Lyse AS,980335216,lyse.no,Energi,Ikke testet,,
42,Agder,4207,Kristiansand,Agder Energi AS,981952324,agderenergi.no,Energi,Ikke testet,,
33,Buskerud,3301,Drammen,Glitre Energi AS,997953696,gfrlitreenergi.no,Energi,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,Tafjord Kraft AS,920506699,tafjord.no,Energi,Ikke testet,,
34,Innlandet,3403,Hamar,Eidsiva Energi AS,983523286,eidsiva.no,Energi,Ikke testet,,
18,Nordland,1804,Bodø,SKS Produksjon AS,989797718,skfrskraft.no,Energi,Ikke testet,,
03,Oslo,0301,Oslo,Kommunerevisjonen i Oslo,976820746,oslo.kommune.no/kommunerevisjonen,Revisjon,Ikke testet,,
46,Vestland,4601,Bergen,Deloitte (kommunerevisor Bergen),,deloitte.no,Revisjon,Ikke testet,,
50,Trøndelag,5001,Trondheim,Revisjon Midt-Norge SA,987658254,telemarkfylke.no,Revisjon,Ikke testet,,
11,Rogaland,1103,Stavanger,Rogaland Revisjon IKS,971582634,rogalandrevisjon.no,Revisjon,Ikke testet,,
34,Innlandet,3403,Hamar,Innlandet Revisjon IKS,977205266,telemarkfylke.no,Revisjon,Ikke testet,,
33,Buskerud,3301,Drammen,Buskerud Kommunerevisjon IKS,979529517,bfrkrevisjon.no,Revisjon,Ikke testet,,
03,Oslo,0301,Oslo,Kirkerådet,974760649,kirken.no,Den norske kirke,Ikke testet,,
03,Oslo,0301,Oslo,KA - Arbeidsgiverorganisasjon for kirkelige virksomheter,970436024,ka.no,Den norske kirke,Ikke testet,,
03,Oslo,0301,Oslo,Bispemøtet,,kirken.no/bispemotet,Den norske kirke,Ikke testet,,
03,Oslo,0301,Oslo,Oslo bispedømme,976986687,kirken.no/oslo/bispedommen,Den norske kirke,Ikke testet,,
46,Vestland,4601,Bergen,Bjørgvin bispedømme,976993937,kirken.no/bjorgvin,Den norske kirke,Ikke testet,,
50,Trøndelag,5001,Trondheim,Nidaros bispedømme,976997009,kirken.no/nidaros,Den norske kirke,Ikke testet,,
34,Innlandet,3403,Hamar,Hamar bispedømme,976997521,kirken.no/hamar,Den norske kirke,Ikke testet,,
11,Rogaland,1103,Stavanger,Stavanger bispedømme,976994643,kirken.no/stavanger,Den norske kirke,Ikke testet,,
42,Agder,4207,Kristiansand,Agder og Telemark bispedømme,976994317,kirken.no/agder,Den norske kirke,Ikke testet,,
18,Nordland,1804,Bodø,Sør-Hålogaland bispedømme,976997785,kirken.no/sorhalogaland,Den norske kirke,Ikke testet,,
55,Troms,5501,Tromsø,Nord-Hålogaland bispedømme,976997858,kirken.no/nordhalogaland,Den norske kirke,Ikke testet,,
15,Møre og Romsdal,1506,Molde,Møre bispedømme,976995755,kirken.no/more,Den norske kirke,Ikke testet,,
31,Østfold,3105,Sarpsborg,Borg bispedømme,976994066,kirken.no/borg,Den norske kirke,Ikke testet,,
40,Telemark,4003,Skien,Tunsberg bispedømme,976996207,kirken.no/tunsberg,Den norske kirke,Ikke testet,,
03,Oslo,0301,Oslo,Osloregionen interkommunalt politisk råd,995839207,osloregionen.no,Interkommunalt politisk råd,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheimsregionen,920509202,tfrrondheimsregionen.no,Interkommunalt politisk råd,Ikke testet,,
50,Trøndelag,5037,Levanger,Innherred regionråd IPR,,innherred.no,Interkommunalt politisk råd,Ikke testet,,
50,Trøndelag,5007,Namsos,Namdal regionråd,,namdal.no,Interkommunalt politisk råd,Ikke testet,,
18,Nordland,1804,Bodø,Salten regionråd,,salfrten.no,Interkommunalt politisk råd,Ikke testet,,
18,Nordland,1833,Rana,Polarsirkelrådet,,polarsirkelradet.no,Interkommunalt politisk råd,Ikke testet,,
18,Nordland,1820,Alstahaug,Helgelandsrådet,,helgeland.no,Interkommunalt politisk råd,Ikke testet,,
55,Troms,5501,Tromsø,Tromsø-områdets regionråd,,tromsområdet.no,Interkommunalt politisk råd,Ikke testet,,
56,Finnmark,5403,Alta,Vest-Finnmark regionråd,,vestfinnmark.no,Interkommunalt politisk råd,Ikke testet,,
56,Finnmark,5405,Vardø,Øst-Finnmark regionråd,,ostfinnmark.no,Interkommunalt politisk råd,Ikke testet,,
46,Vestland,4640,Sogndal,Sognarådet,,sogneradet.no,Interkommunalt politisk råd,Ikke testet,,
46,Vestland,4618,Ullensvang,Hardangerrådet,920467920,hardanger.no,Interkommunalt politisk råd,Ikke testet,,
46,Vestland,4624,Alver,Region Nordhordland,920468323,regionfrnh.no,Interkommunalt politisk råd,Ikke testet,,
46,Vestland,4614,Stord,Sunnhordlandsrådet,,sunnhordland.no,Interkommunalt politisk råd,Ikke testet,,
15,Møre og Romsdal,1508,Ålesund,Sunnmøre regionråd,,sunnmore.no,Interkommunalt politisk råd,Ikke testet,,
15,Møre og Romsdal,1506,Molde,Romsdal regionråd,,romsdal.no,Interkommunalt politisk råd,Ikke testet,,
15,Møre og Romsdal,1505,Kristiansund,Nordmøre IPR,,nordmore.no,Interkommunalt politisk råd,Ikke testet,,
34,Innlandet,3407,Gjøvik,Gjøvikregionen IPR,991181187,gjovifrk-regionen.no,Interkommunalt politisk råd,Ikke testet,,
34,Innlandet,3419,Tynset,IPR for Nord-Østerdal,,nord-osterdal.no,Interkommunalt politisk råd,Ikke testet,,
33,Buskerud,3301,Drammen,Drammensregionen IPR,,drammensregionen.no,Interkommunalt politisk råd,Ikke testet,,
33,Buskerud,3303,Kongsberg,Kongsbergregionen,987659003,kongsberg-regionen.no,Interkommunalt politisk råd,Ikke testet,,
40,Telemark,4003,Skien,Grenlandssamarbeidet IPR,980393050,grenlandssamarbeidet.no,Interkommunalt politisk råd,Ikke testet,,
40,Telemark,4024,Kviteseid,Vest-Telemarkrådet,971506636,vtfr.no,Interkommunalt politisk råd,Ikke testet,,
11,Rogaland,1101,Eigersund,Regionråd Dalane IPR,,dalane.no,Interkommunalt politisk råd,Ikke testet,,
11,Rogaland,1108,Sandnes,Jærrådet,983429403,jaerradet.no,Interkommunalt politisk råd,Ikke testet,,
11,Rogaland,1106,Haugesund,Haugalandsrådet,,haugaland.no,Interkommunalt politisk råd,Ikke testet,,
32,Akershus,3205,Lillestrøm,Samarbeidsrådet for Nedre Romerike IPR,,snfr.no,Interkommunalt politisk råd,Ikke testet,,
32,Akershus,3033,Ullensaker,Gardermoregionen,,gardermoregionen.no,Interkommunalt politisk råd,Ikke testet,,
31,Østfold,3118,Indre Østfold,Indre Østfold regionråd,,iofr.no,Interkommunalt politisk råd,Ikke testet,,
03,Oslo,0301,Oslo,Oslo legevakt,974588951,oslofrlfrv.no,Helse,Ikke testet,,
46,Vestland,4601,Bergen,Bergen legevakt,979807048,bergenlfrv.no,Helse,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim legevakt,,trondheimlfr.no,Helse,Ikke testet,,
11,Rogaland,1103,Stavanger,Stavanger legevakt,,stavangerlfr.no,Helse,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Krisesenter,992081000,oslofrkrisesenter.no,Krisesenter,Ikke testet,,
46,Vestland,4601,Bergen,Krisesenter Vest IKS,976993627,krisesentervest.no,Krisesenter,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim krisesenter,,trondfrkrisesenter.no,Krisesenter,Ikke testet,,
34,Innlandet,3403,Hamar,Krisesenter Innlandet IKS,,krisesenterfri.no,Krisesenter,Ikke testet,,
11,Rogaland,1103,Stavanger,Krisesenter i Rogaland IKS,,krisesenfrrogaland.no,Krisesenter,Ikke testet,,
03,Oslo,0301,Oslo,Stortingets ombudsmann for forvaltningen (Sivilombudet),974761270,sivilombudet.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Riksrevisjonen,974760843,riksrevisjonen.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Statsforvalterens fellestjenester,921627009,statsforvalteren.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Datatilsynet,974761467,datatilsynet.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Forbrukertilsynet,974761335,forbrukertilsynet.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Likestillings- og diskrimineringsombudet,988681881,ldo.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Barneombudet,971527846,barneombudet.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Eldreombudet,924804801,eldreombudet.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Pasient- og brukerombudet,984789520,pasientofrgbrukerombudet.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Lotteri- og stiftelsestilsynet,912660680,lottstift.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Medietilsynet,974760886,medietilsynet.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Konkurransetilsynet,974761246,kt.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Finanstilsynet,840747972,finanstilsynet.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Arbeidstilsynet,974761211,arbeidstilsynet.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Petroleumstilsynet,986399445,ptil.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Statens strålevern (DSA),974706490,dsa.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Justervesenet,874761192,justervesenet.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Norsk akkreditering,986028307,akkreditert.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Patentstyret,971526920,patentstyret.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Garantiinstituttet for eksportkreditt (GIEK),974760908,eksportfinansiering.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Eksportfinansiering Norge,986399483,eksportfinansiering.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Statens pensjonsfond utland (Oljefondet),,nbim.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Norges Bank,937884117,norges-bank.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Statens pensjonskasse,982583462,spk.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Kommunal landspensjonskasse (KLP),938708606,klp.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Sametinget,974760347,sframetinget.no,Statlig forvaltning,Ikke testet,,
56,Finnmark,5605,Karasjok,Sametingets administrasjon,,samefrtinget.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Integrerings- og mangfoldsdirektoratet (IMDi),987879696,imdi.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Utlendingsnemnda (UNE),988683059,une.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Landinfo,988697372,landinfo.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Språkrådet,971527404,sprakradet.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Norsk kulturråd,971527412,kulturradet.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Arkivverket,961181399,arkivverket.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Bydel Gamle Oslo,974591891,oslo.kommune.no/bydel-gamle-oslo,Bydel,Ikke testet,,
03,Oslo,0301,Oslo,Bydel Grünerløkka,974591883,oslo.kommune.no/bydel-grunerlokka,Bydel,Ikke testet,,
03,Oslo,0301,Oslo,Bydel Sagene,974592025,oslo.kommune.no/bydel-sagene,Bydel,Ikke testet,,
03,Oslo,0301,Oslo,Bydel St. Hanshaugen,974592017,oslo.kommune.no/bydel-st-hanshaugen,Bydel,Ikke testet,,
03,Oslo,0301,Oslo,Bydel Frogner,974591956,oslo.kommune.no/bydel-frogner,Bydel,Ikke testet,,
03,Oslo,0301,Oslo,Bydel Ullern,974592009,oslo.kommune.no/bydel-ullern,Bydel,Ikke testet,,
03,Oslo,0301,Oslo,Bydel Vestre Aker,974592033,oslo.kommune.no/bydel-vestre-aker,Bydel,Ikke testet,,
03,Oslo,0301,Oslo,Bydel Nordre Aker,974591999,oslo.kommune.no/bydel-nordre-aker,Bydel,Ikke testet,,
03,Oslo,0301,Oslo,Bydel Bjerke,974591905,oslo.kommune.no/bydel-bjerke,Bydel,Ikke testet,,
03,Oslo,0301,Oslo,Bydel Grorud,974591964,oslo.kommune.no/bydel-grorud,Bydel,Ikke testet,,
03,Oslo,0301,Oslo,Bydel Stovner,974591972,oslo.kommune.no/bydel-stovner,Bydel,Ikke testet,,
03,Oslo,0301,Oslo,Bydel Alna,974591913,oslo.kommune.no/bydel-alna,Bydel,Ikke testet,,
03,Oslo,0301,Oslo,Bydel Østensjø,974591948,oslo.kommune.no/bydel-ostensjo,Bydel,Ikke testet,,
03,Oslo,0301,Oslo,Bydel Nordstrand,974591980,oslo.kommune.no/bydel-nordstrand,Bydel,Ikke testet,,
03,Oslo,0301,Oslo,Bydel Søndre Nordstrand,974591921,oslo.kommune.no/bydel-sondre-nordstrand,Bydel,Ikke testet,,
46,Vestland,4601,Bergen,Bergensområdets interkommunale renovasjonsselskap AS,983387060,bir.no,Renovasjon,Ikke testet,,
32,Akershus,3205,Lillestrøm,Nedre Romerike vannverk IKS,971537337,nrva.no,Vann og avløp,Ikke testet,,
32,Akershus,3024,Bærum,Bærum kommune Vann og avløp,,baerum.kommune.no/vann-og-avlop,Vann og avløp,Ikke testet,,
31,Østfold,3107,Fredrikstad,MOVAR IKS,960558683,movar.no,Renovasjon/VA,Ikke testet,,
39,Vestfold,3905,Tønsberg,Vestfold Vann IKS,978557687,vestfoldvann.no,Vann og avløp,Ikke testet,,
42,Agder,4207,Kristiansand,Kristiansand kommune Vann og avløp,,kristiansand.kommune.no/va,Vann og avløp,Ikke testet,,
11,Rogaland,1103,Stavanger,Stavanger kommune Vann og avløp,,stavanger.kommune.no/va,Vann og avløp,Ikke testet,,
03,Oslo,0301,Oslo,Omsorgsbygg Oslo KF,985987246,omsorgsbygg.oslo.kommune.no,Kommunalt foretak,Ikke testet,,
03,Oslo,0301,Oslo,Undervisningsbygg Oslo KF,985847697,undervisningsbygg.oslo.kommune.no,Kommunalt foretak,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Pensjonsforsikring AS,982759412,opf.no,Kommunalt foretak,Ikke testet,,
03,Oslo,0301,Oslo,Kultur- og idrettsbygg Oslo KF,920535570,kfrulturidrettsbygg.oslo.kommune.no,Kommunalt foretak,Ikke testet,,
46,Vestland,4601,Bergen,Bergen kommunale bygg (BKB),,bergen.kommune.no/bkb,Kommunalt foretak,Ikke testet,,
46,Vestland,4601,Bergen,Etat for utbygging Bergen,,bergen.kommune.no/utbygging,Kommunalt foretak,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim eiendom,,trondheim.kommune.no/eiendom,Kommunalt foretak,Ikke testet,,
11,Rogaland,1103,Stavanger,Stavanger Bolig KF,,stavanger.kommune.no/bolig,Kommunalt foretak,Ikke testet,,
03,Oslo,0301,Oslo,Utdanningsetaten Oslo,876819922,oslo.kommune.no/utdanning,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Helseetaten Oslo,983744687,oslo.kommune.no/helse,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Sykehjemsetaten Oslo,,oslo.kommune.no/sykehjem,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Velferdsetaten Oslo,987606863,oslo.kommune.no/velferd,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Bymiljøetaten Oslo,,oslo.kommune.no/bymiljoetaten,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Plan- og bygningsetaten Oslo,971040823,oslo.kommune.no/plan-og-bygning,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Eiendoms- og byfornyelsesetaten Oslo,971526378,oslo.kommune.no/eiendom-og-byfornyelse,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Kulturetaten Oslo,976820088,oslo.kommune.no/kultur,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Idrettsetaten Oslo,,oslo.kommune.no/idrett,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Gravferdsetaten Oslo,,oslo.kommune.no/gravferd,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Kemnerkontoret i Oslo,,oslo.kommune.no/kemner,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Byantikvaren i Oslo,,oslo.kommune.no/byantikvaren,Kommunal etat,Ikke testet,,
46,Vestland,4601,Bergen,Etat for skole Bergen,976994104,bergen.kommune.no/skole,Kommunal etat,Ikke testet,,
46,Vestland,4601,Bergen,Etat for helsetjenester Bergen,,bergen.kommune.no/helse,Kommunal etat,Ikke testet,,
46,Vestland,4601,Bergen,Byarkivet Bergen,976994104,bergenbyarkiv.no,Kommunal etat,Ikke testet,,
50,Trøndelag,5001,Trondheim,Trondheim byarkiv,,trondheim.kommune.no/byarkiv,Kommunal etat,Ikke testet,,
03,Oslo,0301,Oslo,Statens Kartverk,971040238,kartverket.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Norsk helsenett SF,994598759,nhn.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Direktoratet for e-helse,915933149,ehelse.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Helfo,889640782,helfo.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Statens legemiddelverk,974761122,legemiddelverket.no,Statlig forvaltning,Ikke testet,,
03,Oslo,0301,Oslo,Statens institutt for rusmiddelforskning (SIRUS),874761052,fhi.no/om/organisasjonen,Forskning,Ikke testet,,
03,Oslo,0301,Oslo,Veterinærinstituttet,970955623,vetinst.no,Forskning,Ikke testet,,
32,Akershus,3024,Bærum,Norsk institutt for bioøkonomi (NIBIO),988983837,nibio.no,Forskning,Ikke testet,,
03,Oslo,0301,Oslo,NIVA - Norsk institutt for vannforskning,855869942,niva.no,Forskning,Ikke testet,,
03,Oslo,0301,Oslo,CICERO Senter for klimaforskning,971274131,cicero.oslo.no,Forskning,Ikke testet,,
03,Oslo,0301,Oslo,NUPI - Norsk utenrikspolitisk institutt,970955992,nupi.no,Forskning,Ikke testet,,
03,Oslo,0301,Oslo,PRIO - Institutt for fredsforskning,970664036,prio.org,Forskning,Ikke testet,,
03,Oslo,0301,Oslo,Fafo - Institutt for arbeidslivs- og velferdsforskning,986343559,fafo.no,Forskning,Ikke testet,,
03,Oslo,0301,Oslo,ISF - Institutt for samfunnsforskning,971529265,samfunnsforskning.no,Forskning,Ikke testet,,
46,Vestland,4601,Bergen,Havforskningsinstituttet,971349077,hi.no,Forskning,Ikke testet,,
46,Vestland,4601,Bergen,NORCE Norwegian Research Centre AS,919408049,norceresearch.no,Forskning,Ikke testet,,
50,Trøndelag,5001,Trondheim,SINTEF AS,919303808,sintef.no,Forskning,Ikke testet,,
50,Trøndelag,5001,Trondheim,NTNU Samfunnsforskning AS,986387734,samforsk.no,Forskning,Ikke testet,,
55,Troms,5501,Tromsø,Nofima AS,989278835,nofima.no,Forskning,Ikke testet,,
55,Troms,5501,Tromsø,Framsenteret,,framsenteret.no,Forskning,Ikke testet,,
32,Akershus,3203,Asker,Simula Research Laboratory AS,986312009,simula.no,Forskning,Ikke testet,,
03,Oslo,0301,Oslo,Nydalen DPS,883971752,oslouniversitetssykehus.no/nydalen-dps,Psykisk helse,Ikke testet,,
03,Oslo,0301,Oslo,Søndre Oslo DPS,,oslouniversitetssykehus.no,Psykisk helse,Ikke testet,,
03,Oslo,0301,Oslo,Nordre Oslo DPS,,oslouniversitetssykehus.no,Psykisk helse,Ikke testet,,
